Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
220 000 DH,Toyota RAV 4 Diesel Automatique 2016 à Marrakech,2016,Automatique,Diesel,87500.0,Toyota,RAV 4,5.0,WW au Maroc,Oui,9 CV,Très bon,Aucun
162 000 DH,voiture,2015,Manuelle,Diesel,225000.0,Ford,Transit,5.0,WW au Maroc,Non,9 CV,Très bon,Aucun
179 000 DH,Renault kadjer,2019,Manuelle,Diesel,165000.0,Renault,Kadjar,5.0,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
130 000 DH,Fiat 500 Essence Manuelle 2017 à Marrakech,2017,Manuelle,Essence,57500.0,Fiat,500,3.0,WW au Maroc,Non,7 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
115 000 DH,FORD FIESTA ESSENCE MANUELLE 2018 à temara,2018,Manuelle,Essence,135000.0,Ford,Fiesta,5.0,WW au Maroc,Non,6 CV,Excellent,Aucun
133 000 DH,citroen,2021,Manuelle,Diesel,105000.0,Citroen,C-Elysée,5.0,WW au Maroc,Oui,6 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
290 000 DH,Volvo XC40 Diesel Automatique 2020 à Tanger,2020,Automatique,Diesel,22500.0,Volvo,XC40,5.0,WW au Maroc,Oui,7 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir"
450 000 DH,BMW Série 5 Diesel Automatique 2023 à Casablanca,2023,Automatique,Diesel,82500.0,BMW,Série 5,5.0,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
33 000 DH,Fiat Palio,1999,Manuelle,Essence,2500.0,Fiat,Palio,5.0,WW au Maroc,Non,6 CV,Excellent,"Jantes aluminium, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
105 000 DH,Renault Clio Diesel Manuelle 2018 à Temara,2018,Manuelle,Diesel,145000.0,Renault,Clio,5.0,WW au Maroc,Non,6 CV,Bon,Aucun
