Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
225 000 DH,BMW X5 Diesel Automatique 2015 à Agadir,2015,Automatique,Diesel,200 000 - 249 999,BMW,X5,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,renault megan 4 outomatique,2021,Automatique,Diesel,40 000 - 44 999,Renault,Megane,5,WW au Maroc,Non,7 CV,Excellent,"ABS, Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
167 000 DH,Renault Express version toutes options,2022,Manuelle,Diesel,140 000 - 149 999,Renault,Express,5,WW au Maroc,Non,6 CV,Excellent,Aucun
235 000 DH,Jeep Renegade Hybride Automatique 2024,2024,Automatique,Hybride,10 000 - 14 999,Jeep,Renegade,5,WW au Maroc,Oui,8 CV,Excellent,Aucun
165 000 DH,Renault Clio Diesel Manuelle 2021 à Kénitra,2021,Manuelle,Diesel,70 000 - 74 999,Renault,Clio,5,WW au Maroc,Oui,6 CV,Neuf,Aucun
142 000 DH,mercedes c220 w204,2010,Automatique,Diesel,200 000 - 249 999,Mercedes-Benz,Classe C,5,Importée neuve,Non,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Audi Q5 Diesel Automatique 2020 à Fès,2020,Automatique,Diesel,120 000 - 129 999,Audi,Q5,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
395 000 DH,Volkswagen Tiguan Match 2023,2023,Automatique,Diesel,50 000 - 54 999,Volkswagen,Tiguan,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
59 000 DH,Peugeot 207 essence,2009,Manuelle,Essence,160 000 - 169 999,Peugeot,207,,,,8 CV,Bon,"Airbags, Caméra de recul, Climatisation, Radar de recul, Vitres électriques"
,Mercedes-benz C220d 05-2017 Dédouaner 07-2022,2017,Automatique,Diesel,160 000 - 169 999,Mercedes-Benz,220,5,Dédouanée,Non,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Volkswagen Touran 7Places,2015,Manuelle,Diesel,190 000 - 199 999,Volkswagen,Touran,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
260 000 DH,GLA 220,2018,Automatique,Diesel,200 000 - 249 999,Mercedes-Benz,Classe GLA,5,WW au Maroc,Non,9 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
168 000 DH,volkswagen tuguan,2011,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Skoda Karoq Diesel Automatique 2020 Ded 02/2025,2020,Automatique,Diesel,130 000 - 139 999,Skoda,Karoq,5,Dédouanée,Non,6 CV,Neuf,Aucun
134 000 DH,dacia dokker,2017,Manuelle,Diesel,160 000 - 169 999,Dacia,Dokker,,WW au Maroc,,6 CV,Excellent,"ABS, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,Volkswagen golf 7 TDI 2.0,2019,Automatique,Diesel,90 000 - 94 999,Volkswagen,Golf 7,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Fiat palio,1996,Manuelle,Diesel,130 000 - 139 999,Fiat,Palio,3,Dédouanée,Oui,8 CV,Correct,"Jantes aluminium, Vitres électriques"
40 000 DH,honda civic,1996,Automatique,Essence,30 000 - 34 999,Honda,Civic,5,WW au Maroc,Non,9 CV,Bon,"Climatisation, Jantes aluminium"
124 000 DH,Dacia Sandero Diesel Manuelle 2022 à Casablanca,2022,Manuelle,Diesel,70 000 - 74 999,Dacia,Sandero,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
162 000 DH,Volkswagen Touareg Diesel Automatique 2016,2016,Automatique,Diesel,200 000 - 249 999,Volkswagen,Touareg,5,WW au Maroc,,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
183 000 DH,Renault Captur Diesel Manuelle 2021 à Casablanca,2021,Manuelle,Diesel,80 000 - 84 999,Renault,Captur,5,,,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
54 000 DH,Citroen Xsara Diesel Manuelle 2005 à Rabat,2005,Manuelle,Diesel,200 000 - 249 999,Citroen,Xsara,5,WW au Maroc,Oui,8 CV,Excellent,Aucun
210 000 DH,volkswagne tiguan,2013,Manuelle,Diesel,0 - 4 999,Volkswagen,Tiguan,5,WW au Maroc,Non,8 CV,Très bon,Aucun
53 000 DH,Peugeot 607 Diesel Automatique 2004 à Skhirat,2004,Automatique,Diesel,80 000 - 84 999,Peugeot,607,5,WW au Maroc,Non,7 CV,Très bon,Aucun
108 000 DH,Fiat 500 boîte automatique toute options,2018,Automatique,Essence,90 000 - 94 999,Fiat,500,3,WW au Maroc,Non,7 CV,Bon,Aucun
,audi a6 tre bon etat,2017,Automatique,Diesel,120 000 - 129 999,Audi,A6,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,,,,,,,,,,,,,Aucun
310 000 DH,Peugeot 3008 GT Line 2021,2021,Automatique,Diesel,35 000 - 39 999,Peugeot,3008,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,bentley Azure cabriolet,1998,Automatique,Essence,0 - 4 999,Bentley,Azure,3,Dédouanée,Oui,17 CV,Excellent,"Climatisation, Jantes aluminium, Sièges cuir, Toit ouvrant"
170 000 DH,duster 4x4,2018,Manuelle,Diesel,110 000 - 119 999,Dacia,Duster,,WW au Maroc,,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
650 000 DH,Mercedes-Benz 220 Diesel Manuelle 1996 à Oujda,1996,Manuelle,Diesel,0 - 4 999,Mercedes-Benz,220,,Dédouanée,Non,9 CV,Très bon,Aucun
78 000 DH,Kangoo  dci2011,2011,Manuelle,Diesel,60 000 - 64 999,Renault,Kangoo,5,WW au Maroc,Oui,6 CV,Très bon,"Verrouillage centralisé à distance, Vitres électriques"
198 000 DH,Volkswagen Golf 7 2020,2020,Automatique,Diesel,170 000 - 179 999,Volkswagen,Golf 7,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Radar de recul, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
157 000 DH,Sandero,2022,Manuelle,Diesel,80 000 - 84 999,Dacia,Sandero,,WW au Maroc,Oui,6 CV,Excellent,"Jantes aluminium, Radar de recul, Vitres électriques"
232 000 DH,Hyundai i30 Diesel Automatique 2022,2022,Automatique,Diesel,85 000 - 89 999,Hyundai,i30,5,WW au Maroc,Non,6 CV,Excellent,Aucun
137 000 DH,كونغو بگرة,2017,Manuelle,Diesel,200 000 - 249 999,Renault,Kangoo,5,Importée neuve,,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
168 000 DH,Renault Mégane4 modèle 2019,2019,Automatique,Diesel,140 000 - 149 999,Renault,Megane,5,WW au Maroc,Oui,6 CV,Excellent,Aucun
,Renault Clio 4 automatique 2016,2016,Automatique,Diesel,150 000 - 159 999,Renault,Clio,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,VOLKSWAGEN TIGUAN R-LINE BLACK EDITION,2019,Automatique,Diesel,100 000 - 109 999,Volkswagen,Tiguan,5,Importée neuve,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,Fiat Freemont Diesel Automatique 2013 à Casablanca,2013,Automatique,Diesel,15 000 - 19 999,Fiat,Freemont,3,WW au Maroc,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,MERCEDES classe E 300 de 2025,2025,Automatique,Hybride,0 - 4 999,Mercedes-Benz,Classe E,5,Importée neuve,Oui,9 CV,Neuf,Aucun
,touareg panoramic 2012 importée neuve,2012,Automatique,Diesel,130 000 - 139 999,Volkswagen,Touareg,5,Importée neuve,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
215 000 DH,Peugeot 3008 Diesel Automatique 2018 à Casablanca,2018,Automatique,Diesel,160 000 - 169 999,Peugeot,3008,5,WW au Maroc,Oui,8 CV,Très bon,Aucun
138 000 DH,mets Dacia a vendre fin 2016,2016,Manuelle,Diesel,180 000 - 189 999,Dacia,Duster,5,WW au Maroc,Non,6 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques"
140 000 DH,Toyota Corolla Diesel Manuelle 2016 à Mohammedia,2016,Manuelle,Diesel,120 000 - 129 999,Toyota,Corolla,5,WW au Maroc,Oui,6 CV,,Aucun
282 000 DH,Audi A4 Premium Plus,2020,Automatique,Diesel,70 000 - 74 999,Audi,A4,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,206,2002,Manuelle,Diesel,0 - 4 999,Peugeot,206,5,WW au Maroc,Non,6 CV,Bon,Vitres électriques
,Audi a3 sline importe neuf,2021,Automatique,Diesel,100 000 - 109 999,Audi,A3,5,Importée neuve,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
87 000 DH,Dacia Duster Model2014,2014,Manuelle,Diesel,160 000 - 169 999,Dacia,Duster,5,WW au Maroc,Oui,6 CV,Neuf,"Airbags, Climatisation, Jantes aluminium, Vitres électriques"
20 000 DH,Ford escort dièsel 7 ch,1994,Manuelle,Diesel,200 000 - 249 999,Ford,Escort,5,Dédouanée,Oui,7 CV,Bon,"Climatisation, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques"
73 000 DH,i10 très bon état 95000km,2017,Manuelle,Essence,90 000 - 94 999,Hyundai,i10,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Ordinateur de bord, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
124 000 DH,Dacia Logan,2021,Manuelle,Diesel,140 000 - 149 999,Dacia,Logan,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,voiture de luxe à vendre,2013,Automatique,Diesel,140 000 - 149 999,BMW,Série 7,5,WW au Maroc,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Renault Express Diesel Manuelle 2021 à El Jadida,2021,Manuelle,Diesel,80 000 - 84 999,Renault,Express,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
66 000 DH,Kia Sorento Diesel Manuelle 2008 à Azemmour,2008,Manuelle,Diesel,15 000 - 19 999,Kia,Sorento,5,WW au Maroc,Oui,10 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
122 000 DH,ALFA ROMEO GIULIETTA,2014,Manuelle,Diesel,150 000 - 159 999,Alfa Romeo,Giulietta,5,WW au Maroc,Oui,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
43 000 DH,Peugeot 106,1999,Manuelle,Diesel,10 000 - 14 999,Peugeot,206,5,Dédouanée,Non,6 CV,Très bon,Aucun
,Land Rover Range Rover Sport Diesel Automatique,2012,Automatique,Diesel,130 000 - 139 999,Land Rover,Range Rover Sport,5,WW au Maroc,Non,12 CV,Excellent,Aucun
44 000 DH,Peugeot 307 Diesel Manuelle 2005 à Agadir Melloul,2005,Manuelle,Diesel,100 000 - 109 999,Peugeot,307,5,Dédouanée,Non,8 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Radar de recul"
,BMW 520 d,2012,Automatique,Diesel,160 000 - 169 999,BMW,Série 5,5,WW au Maroc,Non,9 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes-Benz 220 Diesel Automatique 2017,2017,Automatique,Diesel,120 000 - 129 999,Mercedes-Benz,220,5,Importée neuve,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
90 000 DH,Mercedes c220 model 2002 diwana 2012,2002,Manuelle,Diesel,170 000 - 179 999,Mercedes-Benz,220,5,Dédouanée,Non,9 CV,Très bon,Aucun
155 000 DH,caddy automatique module 2017,2017,Automatique,Diesel,10 000 - 14 999,Volkswagen,Caddy,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,hyundai tucson,2023,Automatique,Diesel,30 000 - 34 999,Hyundai,Tucson,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
410 000 DH,Mercedes-Benz Classe A Diesel Automatique 2024,2024,Automatique,Diesel,5 000 - 9 999,Mercedes-Benz,Classe A,5,WW au Maroc,Oui,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,jeep Grand cherokee overland,2016,Automatique,Diesel,150 000 - 159 999,Jeep,Grand Cherokee,5,WW au Maroc,Non,12 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
244 999 DH,Peugeot 3008 ACTIVE  Diesel Automatique 2020,2020,Automatique,Diesel,80 000 - 84 999,Peugeot,3008,5,WW au Maroc,Oui,8 CV,Très bon,Aucun
219 000 DH,Volkswagen Tiguan Diesel Automatique 2018,2018,Automatique,Diesel,95 000 - 99 999,Volkswagen,Tiguan,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Radar de recul, Système de navigation/GPS, Vitres électriques"
168 000 DH,Renault Mégane4 modèle 2019,2019,Automatique,Diesel,140 000 - 149 999,Renault,Megane,5,WW au Maroc,Oui,6 CV,Excellent,Aucun
90 000 DH,Volkswagen Passat Diesel Automatique 2009 à Dakhla,2009,Automatique,Diesel,35 000 - 39 999,Volkswagen,Passat,5,Dédouanée,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
305 000 DH,Kia K5 Hybride Automatique 2022 à Tanger,2022,Automatique,Hybride,100 000 - 109 999,Kia,K5,5,WW au Maroc,Non,11 CV,Bon,"Airbags, Jantes aluminium, Sièges cuir, Système de navigation/GPS"
67 000 DH,Peugeot 206 Diesel Manuelle 2011 à Sidi Kacem,2011,Manuelle,Diesel,85 000 - 89 999,Peugeot,206,5,WW au Maroc,Non,6 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Climatisation, Radar de recul, Verrouillage centralisé à distance"
120 000 DH,Opel Astra Diesel Manuelle 2013 à Casablanca,2013,Manuelle,Diesel,100 000 - 109 999,Opel,Astra,5,Importée neuve,Non,7 CV,Excellent,Aucun
,Volkswagen Tiguan R-Line (Importée Neuve)2025,2025,Automatique,Diesel,0 - 4 999,Volkswagen,Tiguan,5,Importée neuve,,8 CV,Excellent,Aucun
290 000 DH,Mercedes-Benz C220 D 2016,2014,Automatique,Diesel,200 000 - 249 999,Mercedes-Benz,220,,Dédouanée,,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
65 000 DH,Mitsubishi Pajero Sport  3 portes,1996,Manuelle,Diesel,350 000 - 399 999,Mitsubishi,Pajero,3,WW au Maroc,Non,10 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Verrouillage centralisé à distance"
163 000 DH,hyundai accent 2023 automatique,2023,Automatique,Diesel,65 000 - 69 999,Hyundai,Accent,5,WW au Maroc,,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,Audi Q3 Diesel Automatique 2012 à Tanger,2012,Automatique,Diesel,200 000 - 249 999,Audi,Q5,5,Dédouanée,Non,12 CV,Très bon,"Airbags, Climatisation, Jantes aluminium, Sièges cuir, Système de navigation/GPS, Toit ouvrant"
,Mercedes-Benz Classe GLC COUPE Automatique 2025,2025,Automatique,Hybride,0 - 4 999,Mercedes-Benz,Classe GLC,5,Importée neuve,Oui,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
112 000 DH,Peugeot 208 tout option,2019,Manuelle,Diesel,130 000 - 139 999,Peugeot,208,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Porsche Cayenne Diesel Sport design 2018,2018,Automatique,Diesel,95 000 - 99 999,Porsche,Cayenne,,WW au Maroc,Oui,12 CV,Excellent,Aucun
355 000 DH,Mercedes-Benz Classe A Diesel Automatique,2020,Automatique,Diesel,130 000 - 139 999,Mercedes-Benz,Classe A,5,Dédouanée,,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Vitres électriques"
365 000 DH,mercedes-benz classe e,2020,Automatique,Diesel,50 000 - 54 999,Mercedes-Benz,Classe E,5,WW au Maroc,Non,8 CV,Excellent,Aucun
,Audi RSQ3,2020,Automatique,Essence,140 000 - 149 999,Audi,Q3,5,Dédouanée,Oui,14 CV,,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
207 000 DH,Renault Megane Diesel Automatique 2022 à Marrakech,2022,Automatique,Diesel,90 000 - 94 999,Renault,Megane,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
1 950 000 DH,Porsche cayenne coupe hybride,2025,Automatique,Hybride,0 - 4 999,Porsche,Cayenne,5,Importée neuve,Oui,17 CV,Neuf,Aucun
67 000 DH,Megane casquette 6ch 67000,2005,Manuelle,Diesel,200 000 - 249 999,Renault,Megane,5,WW au Maroc,Non,6 CV,Très bon,Aucun
520 000 DH,Land Rover Range Rover Sport Diesel Automatique,2021,Automatique,Diesel,90 000 - 94 999,Land Rover,Range Rover Sport,,,,12 CV,Excellent,Aucun
205 000 DH,Golf 7.5 Pack R,2019,Automatique,Diesel,200 000 - 249 999,Volkswagen,Golf 7,,WW au Maroc,Oui,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance"
107 000 DH,Dacia Duster Diesel Manuelle 2013 à Ben Guerir,2013,Manuelle,Diesel,25 000 - 29 999,Dacia,Duster,5,,,6 CV,Excellent,Aucun
35 000 DH,Chery Tiggo Essence Manuelle 2008 à Meknès,2008,Manuelle,Essence,190 000 - 199 999,Chery,Tiggo,5,WW au Maroc,Non,11 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Vitres électriques"
370 000 DH,Pajero sport full option,2022,Automatique,Diesel,40 000 - 44 999,Mitsubishi,Pajero Sport,5,WW au Maroc,Oui,10 CV,Excellent,Aucun
150 000 DH,Jeep Wrangler Sahara Diesel,2014,Automatique,Diesel,200 000 - 249 999,Jeep,Wrangler,5,WW au Maroc,Oui,11 CV,Correct,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
